Id;PLU;ScaleID;OrderID;SSCC;WeithingDate;NetWeight;TareWeight;UUID
-2147483434;150;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003807;2020-06-03 09:50:10.5900000;1990.000;400.000;74F77F47-6748-48E5-BC6A-B930C4C9C62F
-2147483433;150;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003814;2020-06-03 09:51:23.4233333;1990.000;400.000;592D71BD-892B-43FA-A5B4-3B34C883E529
-2147483432;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003821;2020-06-03 09:54:05.7900000;1960.000;400.000;15A39430-7F35-4355-A909-45A7CCBCC7F9
-2147483431;204;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003838;2020-06-03 10:07:10.4200000;2110.000;500.000;624F1188-8302-47A5-88C3-97FADC6687D7
-2147483430;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003845;2020-06-03 10:07:36.1133333;2110.000;400.000;1E009E81-24CD-4291-AC17-6B155D29D718
-2147483429;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003852;2020-06-03 10:07:56.9433333;2110.000;400.000;48E3E6FF-3558-47BB-A5BE-2E371F878E05
-2147483428;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003869;2020-06-03 11:06:16.8833333;1940.000;400.000;67D126A4-466E-4F1E-BC9B-A6EB344D0F10
-2147483427;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003876;2020-06-03 11:07:14.7200000;1930.000;400.000;9F03A421-D947-42A2-B040-0B4C7F273D20
-2147483426;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003883;2020-06-03 11:07:28.9133333;1935.000;400.000;AAE9E131-3D93-441C-8B69-36127286D738
-2147483425;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003890;2020-06-03 11:07:44.2300000;1935.000;400.000;94F12324-C3EC-49B3-936E-F6B40C568942
-2147483424;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003906;2020-06-03 11:08:00.9033333;1935.000;400.000;0D608C09-9EA6-411B-9D44-6C6960D0FDDA
-2147483423;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003913;2020-06-03 11:18:26.1733333;1910.000;400.000;1841301A-1949-4AED-BDA0-4D0D6BDA764F
-2147483422;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003920;2020-06-03 11:18:38.6733333;1910.000;400.000;1BB84FD1-0006-410F-9855-A6D54F650B11
-2147483421;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003937;2020-06-03 11:20:14.6700000;1910.000;400.000;C2171213-3D22-4F72-B7B6-3C6CB0726C17
-2147483420;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003944;2020-06-03 11:20:39.9833333;1910.000;400.000;8C686178-A0A2-477E-B920-54DA9F8DAC1F
-2147483419;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003951;2020-06-03 11:20:46.1400000;1910.000;400.000;0DEC3A05-DB99-4F10-9F88-2BFF6B078F65
-2147483418;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003968;2020-06-03 11:21:15.5666667;1910.000;400.000;83C3052C-026C-4A62-8284-C1260A7A82A5
-2147483417;209;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003975;2020-06-03 11:27:15.0666667;1910.000;500.000;27E4C16C-33B3-48DC-B648-EADF89C44751
-2147483416;204;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300003982;2020-06-03 11:27:35.5933333;1910.000;500.000;01A2E212-BE4B-421A-A942-B5C547BDAAD2
-2147483415;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300003999;2020-06-03 12:02:00.4766667;0.000;400.000;C512F5DA-B25F-4F51-968B-BCD160EC35BA
-2147483414;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004002;2020-06-03 12:02:54.5800000;0.000;400.000;18C53C4D-2D11-4F14-A283-CEC873B60D86
-2147483413;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004019;2020-06-03 12:04:50.6533333;0.000;400.000;60ED7404-6B81-4D18-B0AB-66389E283DA9
-2147483412;208;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B48-A404-11EA-9E4D-4CCC6A93A440;00146071002300004026;2020-06-03 13:08:12.2266667;1465.000;500.000;8670451D-C88E-44C4-AA46-5BB26ED484A2
-2147483411;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004033;2020-06-03 13:11:54.1233333;1570.000;400.000;294F5233-1485-42C6-94E7-0127C7A0C0EA
-2147483410;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004040;2020-06-03 13:12:13.5133333;1570.000;400.000;1B5D5A82-8A78-40AC-AD09-C4F0A9B4169F
-2147483409;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004057;2020-06-03 15:48:38.8500000;1374.000;150.000;C90C1C66-E7EF-49F7-B85C-C4E3F004188E
-2147483408;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004064;2020-06-03 15:48:38.8800000;1374.000;150.000;52CA16E9-0922-4C2C-B1D4-DAFFC214597C
-2147483407;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004071;2020-06-03 15:48:38.8966667;1374.000;150.000;AB39CD66-EAD0-4FA3-B0AA-30A7089A7C07
-2147483406;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004088;2020-06-03 15:48:38.9133333;1374.000;150.000;BC2FCBE4-456E-478F-B786-711B3AD4ABD9
-2147483405;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004095;2020-06-03 15:48:38.9300000;1374.000;150.000;B4EF087C-DC29-4724-A4DF-EDE2C9FC0FCD
-2147483404;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004101;2020-06-03 15:48:38.9433333;1374.000;150.000;66C24803-361D-47FE-942F-03001629F174
-2147483403;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004118;2020-06-03 15:48:39.2566667;1374.000;150.000;630F1E29-7B6B-4B37-A30F-7C2E9DD83DC6
-2147483402;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004125;2020-06-03 15:48:39.2733333;1504.000;250.000;FD1B01E3-E0DF-4C97-992C-87764C9379D0
-2147483401;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004132;2020-06-03 15:48:39.3033333;1374.000;150.000;611AD68D-D8D0-42E6-97EC-9F8D26C517DE
-2147483400;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;D7051D4B-94FC-11EA-9E4C-4CCC6A93A440;00146071002300004149;2020-06-03 15:48:39.3033333;1374.000;150.000;9FCAAD77-308B-468B-A413-48921581F8BE
-2147483399;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004156;2020-06-03 15:48:39.3200000;1374.000;150.000;ECB9FED1-02B5-43B0-9243-43F18061AA95
-2147483398;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004163;2020-06-03 15:48:39.3333333;1374.000;150.000;BC023DDD-6850-42D5-A27F-83A9465895E7
-2147483397;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004170;2020-06-03 15:48:39.7733333;16149.000;1987.000;914B9B2C-EA8E-434C-87A4-23B6AE9B8397
-2147483396;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004187;2020-06-03 16:37:24.6400000;1565.000;400.000;8472A207-4028-4888-8A5F-F94955531AD6
-2147483395;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004194;2020-06-03 16:37:45.7700000;1565.000;400.000;0D3B77AB-90A9-4CBF-BF27-403736EB2D32
-2147483394;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004200;2020-06-03 16:40:59.8666667;1565.000;400.000;4EEFFF43-9F74-4410-A5FD-2AD1686D6542
-2147483393;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004217;2020-06-03 16:41:06.4300000;1565.000;400.000;D183AE01-841C-4862-AE7D-FE206056B305
-2147483392;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004224;2020-06-03 16:41:41.7466667;1565.000;400.000;7A2A8665-E109-4C42-8BEC-08BBAEF4FB13
-2147483391;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004231;2020-06-03 16:41:57.3100000;1565.000;400.000;83B69F9C-2654-4F9A-BC94-1CF3740D8DF3
-2147483390;208;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B48-A404-11EA-9E4D-4CCC6A93A440;00146071002300004248;2020-06-03 16:42:53.9066667;1465.000;500.000;4B8898CF-3B39-4F4A-812D-142F08E4CBC3
-2147483389;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004255;2020-06-03 17:41:26.0633333;1374.000;150.000;57A06FB0-98FA-46AB-8F96-5999329C8EBA
-2147483388;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004262;2020-06-03 17:41:26.0966667;1374.000;150.000;77A8A16B-8369-4C9E-AFFC-7BD78B1AB420
-2147483387;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004279;2020-06-03 17:41:26.1100000;1374.000;150.000;F1969689-7550-4F81-9B2A-3686C705AEDC
-2147483386;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004286;2020-06-03 17:41:26.1433333;1374.000;150.000;73D700E9-9073-4383-A6D6-3E61C4C5B41A
-2147483385;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004293;2020-06-03 17:41:26.1566667;1374.000;150.000;392D6409-48F1-4FCF-B965-CD73A043C3D6
-2147483384;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004309;2020-06-03 17:41:26.1733333;1374.000;150.000;92F9CF55-6066-415F-9952-E3B7B19725F3
-2147483383;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004316;2020-06-03 17:41:26.4866667;1374.000;150.000;8A2C5C14-9A96-4D81-892E-E097058B5743
-2147483382;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004323;2020-06-03 17:41:26.5000000;1504.000;250.000;E48BF777-268E-449D-B3C8-174C41E089F1
-2147483381;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004330;2020-06-03 17:41:26.5333333;1374.000;150.000;D137FFA3-A09D-4729-AF79-AC9188F1DAB7
-2147483380;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;D7051D4B-94FC-11EA-9E4C-4CCC6A93A440;00146071002300004347;2020-06-03 17:41:26.5333333;1374.000;150.000;787ACC2B-E33A-472A-9F37-014F41D64F5C
-2147483379;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004354;2020-06-03 17:41:26.5500000;1374.000;150.000;23FC41FF-78CB-428D-8479-45DAA3523406
-2147483378;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004361;2020-06-03 17:41:26.5633333;1374.000;150.000;4333D9F3-B124-4AF0-9C8D-411C667FFB9E
-2147483377;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004378;2020-06-03 17:41:26.7033333;14035.000;450.000;DE3E6A95-464C-41B2-8639-DD2CC52E7600
-2147483376;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004385;2020-06-03 17:51:07.3766667;1374.000;150.000;8E282146-D622-475C-9959-3DD17402C90B
-2147483375;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004392;2020-06-03 17:51:07.4066667;1374.000;150.000;ED0EE11B-ADCF-451C-B6F9-50E4B1B11EFE
-2147483374;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004408;2020-06-03 17:51:07.4233333;1374.000;150.000;2579086A-5E5F-4A92-A01A-A4D4D53971EC
-2147483373;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004415;2020-06-03 17:51:07.4400000;1374.000;150.000;809B11B1-ADC6-4FEF-9116-31A23685A2A7
-2147483372;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004422;2020-06-03 17:51:07.4533333;1374.000;150.000;F074AEF3-1853-4E95-9372-20A0384B8D29
-2147483371;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004439;2020-06-03 17:51:07.4700000;1374.000;150.000;29D9CC2B-0570-4F81-86BF-601F5F0D1D3D
-2147483370;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004446;2020-06-03 17:51:07.7833333;1374.000;150.000;91EF6157-7313-4788-934F-EEE1A2BD5A37
-2147483369;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004453;2020-06-03 17:51:07.8000000;1504.000;250.000;A40AC04B-2245-426D-BEAD-3697F1F201C5
-2147483368;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004460;2020-06-03 17:51:07.8133333;1374.000;150.000;ADB10687-751F-4524-B303-A800E54B2038
-2147483367;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;D7051D4B-94FC-11EA-9E4C-4CCC6A93A440;00146071002300004477;2020-06-03 17:51:07.8133333;1374.000;150.000;6E6D8C71-A54D-4A3A-B07E-0ACE0017C067
-2147483366;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004484;2020-06-03 17:51:07.8300000;1374.000;150.000;BF89E3C5-6DA5-409A-A251-326192A35F26
-2147483365;101;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004491;2020-06-03 17:51:07.8600000;1374.000;150.000;A21D386D-49F2-49C0-A3BC-9A6C13CB383B
-2147483364;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004507;2020-06-03 17:51:07.9866667;6195.000;61.000;0265A514-5638-4DD3-8CB4-205B73253DE0
-2147483363;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004514;2020-06-04 08:35:12.0033333;-395.000;400.000;9803E421-006F-4D54-BAF2-24D58EF4D77E
-2147483362;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004521;2020-06-04 08:35:48.8366667;-395.000;400.000;373B3263-2415-4852-A650-FBABF3E2EA15
-2147483361;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004538;2020-06-04 08:35:56.1966667;-395.000;400.000;9BF29718-9197-4D2A-8890-034F8A351763
-2147483360;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004545;2020-06-04 08:35:56.6800000;-395.000;400.000;C3C48EB0-A5FE-4D26-B168-AD47D7F9C7C6
-2147483359;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004552;2020-06-04 08:36:01.7300000;-395.000;400.000;6483E03E-D208-47BF-B1EB-DD2FDCEDCA79
-2147483358;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004569;2020-06-04 08:36:09.9000000;-395.000;400.000;1BDD4DD7-1D9A-41E0-9443-B5655FC33732
-2147483357;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;73ED3B47-A404-11EA-9E4D-4CCC6A93A440;00146071002300004576;2020-06-04 09:15:18.3133333;-395.000;400.000;E8DEDF93-B49C-45A7-BB10-29AFD784787D
-2147483356;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004583;2020-06-04 09:16:35.9466667;1555.000;400.000;CCAE46F0-2350-4E7A-93EC-CCC01D67BA4F
-2147483355;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004590;2020-06-04 09:17:50.9833333;1555.000;400.000;8B7609E6-F8AC-4B3B-958C-BA49FA3BB733
-2147483354;204;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004606;2020-06-04 12:15:19.2500000;2035.000;500.000;78F16AC0-97F3-452A-8B1A-A165FE20060C
-2147483353;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004613;2020-06-04 12:15:26.0633333;2135.000;400.000;3243ECCD-2162-40C5-9AE6-C68B86E89C34
-2147483352;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004620;2020-06-04 12:15:35.9400000;2135.000;400.000;AE16E368-8F1B-4A39-84C4-FA8BA6A27E12
-2147483351;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004637;2020-06-04 12:17:20.3866667;2130.000;400.000;8CB0F255-03C8-4229-8927-2017A753DFE2
-2147483350;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004644;2020-06-04 16:53:18.1666667;1442315908.000;400.000;6999CE1C-6CCE-44F8-A175-9A26A2727F0A
-2147483349;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004651;2020-06-04 16:53:30.9500000;-400.000;400.000;50FAE6DF-4C2B-4B22-ACE3-77BF50D404AF
-2147483348;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004668;2020-06-04 16:56:03.7933333;1565.000;400.000;B1EF5A28-6D26-4792-88B4-D10A643549CE
-2147483347;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004675;2020-06-04 16:56:11.7966667;1600.000;400.000;1068A416-A724-4BBD-9D0F-732EA0DF8DD0
-2147483346;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004682;2020-06-04 16:56:16.8600000;1760.000;400.000;961B5F0E-1F05-4556-BA95-4168767682DF
-2147483345;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004699;2020-06-04 16:56:22.2333333;1835.000;400.000;AEF3C7CE-30A8-4F1E-A53D-F201F0B3297F
-2147483344;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004705;2020-06-04 16:56:32.8766667;1835.000;400.000;9AF7108A-9601-45CB-8F08-01F904C30478
-2147483343;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004712;2020-06-04 16:56:48.9866667;1835.000;400.000;9E6A7B24-1290-4E34-A850-8EB854EAC83F
-2147483342;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004729;2020-06-04 16:56:57.1133333;-165.000;400.000;8CB2DD76-02F4-4106-9985-8B926B0E7EE0
-2147483341;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004736;2020-06-04 16:57:31.5833333;1835.000;400.000;E9957AB6-8A11-4B0C-8938-AD05D8365F4D
-2147483340;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004743;2020-06-04 16:57:35.9433333;1835.000;400.000;A939BA4A-2596-4FDB-B796-830EC8C6C01C
-2147483339;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004750;2020-06-05 09:15:47.5333333;1900.000;400.000;E70D7970-F508-405E-84D4-221E708A0EEB
-2147483338;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004767;2020-06-05 09:47:05.7266667;1900.000;400.000;3EDA90CC-39D1-4B08-9317-7DF31EC15598
-2147483337;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004774;2020-06-05 11:14:35.0900000;-385.000;400.000;8AD7968D-136E-418A-AA1D-867046D6F2A5
-2147483336;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004781;2020-06-05 11:23:13.1166667;1560.000;400.000;C473CB63-8F91-4810-8A5F-8CC17671201F
-2147483335;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004798;2020-06-05 14:19:37.2100000;1555.000;400.000;6644A73D-279C-41D9-AADE-D6E02DAFEAF8
-2147483334;50;F1A90176-894E-11EA-9E4C-4CCC6A93A440;NULL;00146071002300004804;2020-06-05 14:29:45.2066667;-400.000;400.000;81E0777E-A3C4-4977-88DC-55D6E9D85B7B
